Time, xActual, yActual, angleActual, xTarget, yTarget, angleTarget, XTE, lagE, angleE, pLeft, pRight
192.471268, 0.2247748449586043, 0.059255790756114105, 0.4468435837412214, 0.3386763061039753, 0.08661692652626998, 0.5233753912317581, -0.032795123064256, 0.10929806109978729, 0.07463013959382953, 0.2540917834206691, 0.3377792266552206
192.476547, 0.2277056553041486, 0.06066014139909846, 0.4492492019578632, 0.3415233361922494, 0.08802962779010431, 0.52517886081111, -0.0329817220881712, 0.10908916555356848, 0.07412618927389492, 0.25432146205833284, 0.3371317569251193
192.481846, 0.23031488063062222, 0.061918125666960595, 0.4510534156203446, 0.3443811525282413, 0.08944768120874932, 0.5269891630086749, -0.033163768530732496, 0.10931283359409061, 0.07412544519076536, 0.2547275485829811, 0.3371730064815154
192.48712, 0.23285824785847078, 0.06315001817213543, 0.4530580974675461, 0.34722548605458975, 0.09085904443388293, 0.5287909244334759, -0.033358846690103944, 0.10961803088304475, 0.07393106554112883, 0.25532501385612494, 0.33718593578627976
192.491373, 0.2351450511682163, 0.06426330797382099, 0.45546371568418803, 0.3495191816343287, 0.09199718015562826, 0.5302438806981078, -0.03358020440794603, 0.11018950473657747, 0.07332720874928783, 0.25641977382342024, 0.3372341235260499
192.496646, 0.2381905425618699, 0.0657550249748577, 0.45786933390082984, 0.35236297584827675, 0.0934082757730141, 0.5320453004919887, -0.03366508223049277, 0.109313214318634, 0.07237454679727795, 0.2561046922040284, 0.33579662430955476
192.501941, 0.24097894547165263, 0.06712914402818432, 0.45947307937859105, 0.3552186349347282, 0.0948252587606985, 0.5338542361659131, -0.03385818098831576, 0.10931888477461384, 0.07257222111339767, 0.2562046242597714, 0.33570803316577147
192.507203, 0.2435118505513117, 0.06838240691259338, 0.46107682485635226, 0.3580687652006546, 0.0962524106646607, 0.53561364578688, -0.034079172503259314, 0.10961861198098177, 0.07277741130956084, 0.26621968055433964, 0.3376494089722716
192.511476, 0.245726380971269, 0.06948256489287788, 0.46248010214939334, 0.36042240029350836, 0.09747202125789028, 0.5369201784475275, -0.034315173798666304, 0.11027195828566423, 0.07313354363748664, 0.2669309619904662, 0.33824482014551005
192.51676, 0.24863487477165797, 0.0709325696594559, 0.46488572036603515, 0.36333290996604, 0.09898019405795376, 0.5385358392429667, -0.03437338757393035, 0.10963240205402947, 0.07203445808149234, 0.2668991623120926, 0.336997507360614
192.522041, 0.2516661762292071, 0.07245291465762581, 0.46729133858267696, 0.3662417671917363, 0.10048751059033526, 0.540150582744231, -0.034498969114574465, 0.10946678540026392, 0.0712445006602897, 0.2672541059095725, 0.3363113304556031
192.527322, 0.25450458434207135, 0.07388507035702675, 0.46909555224515836, 0.3691506244174325, 0.10199482712271674, 0.5417653262454953, -0.03464745408560055, 0.10951000768392087, 0.07105503049907264, 0.26754054824486406, 0.3361113326876254
192.532661, 0.2573404039216845, 0.07532234481737964, 0.47089976590763977, 0.3720914289483888, 0.10351869816350036, 0.5433978041006824, -0.03480188919686632, 0.10955261397139435, 0.07086556033785557, 0.26783232472421187, 0.33590476878322456
192.537961, 0.2601106652521431, 0.0767326802813618, 0.472503511385401, 0.37501075167064146, 0.10503143772449929, 0.5450183571316832, -0.034971682320360215, 0.10970033558590636, 0.07089429271528142, 0.26813547327350484, 0.33589706346295567
192.543248, 0.26294157020075204, 0.07817961073388582, 0.4743077250478823, 0.37793326953689166, 0.10655683572980448, 0.5466018677978169, -0.03513897575569523, 0.10975324337305711, 0.0707106320838009, 0.2778269744327971, 0.3373886324353476
192.547514, 0.2652670529011654, 0.07937350671452158, 0.47571100234092345, 0.3803300166969127, 0.10784868855343394, 0.5477562850850324, -0.03533985753843734, 0.11037981797649636, 0.07089086545689349, 0.2785643141324322, 0.33790444194259106
192.552827, 0.26815610782096716, 0.08086186543484719, 0.4773147478186847, 0.38331499505162214, 0.1094575994891917, 0.5491940298217821, -0.035378633825374164, 0.10981633176897192, 0.07044153726634766, 0.2782642683071175, 0.3370775153528569
192.558145, 0.2711055256487048, 0.08238731185472666, 0.47911896148116606, 0.38630278253332867, 0.11106802455155565, 0.5506331276027, -0.03548385696701363, 0.10983925250583886, 0.07007506834061605, 0.27857564664848966, 0.3368119784852186
192.562424, 0.27355062716152967, 0.08365752137070494, 0.4805222387742072, 0.3887068334235583, 0.11236381410436971, 0.5517910628047603, -0.035635908029047404, 0.11042855737787668, 0.07011088882849281, 0.2792990923386229, 0.33726714253916096
192.567673, 0.2764324878254055, 0.08515976273746498, 0.48212598425196845, 0.3916558549526243, 0.11395334421952574, 0.5532114885761187, -0.035689090657285205, 0.10987209790625967, 0.06966507855279186, 0.2790187206330942, 0.3364345953014557
192.57299, 0.2794997256418381, 0.08676489749814577, 0.4839301979144498, 0.3946430806089315, 0.11556346645656843, 0.554650315748203, -0.03579628335568322, 0.1097125110232135, 0.06928129066166888, 0.2791582203940075, 0.33597592177445
192.577377, 0.2820012250865104, 0.0880797269655309, 0.4851330070227707, 0.3971078086424592, 0.11689196114416141, 0.5558374767043731, -0.03595888553972251, 0.1102293159857501, 0.06951730872543233, 0.27971961850870164, 0.33644813358482906
192.582674, 0.2850636223661845, 0.08969407770931144, 0.4865362843158118, 0.4001374449600131, 0.11858178687450611, 0.5570973876836139, -0.03601717996493864, 0.1095280205656135, 0.0693011923885613, 0.2883416473388367, 0.33724380155305933
192.587936, 0.28818620285951063, 0.09134575785773578, 0.488140029793573, 0.40314956883935654, 0.12026445301320221, 0.5583408691979992, -0.03607362729831841, 0.10942383331792799, 0.06895735789004093, 0.2884658246737911, 0.3369112497227339
192.593205, 0.29118133335959634, 0.0929361762704362, 0.4897437752713343, 0.4061656997249907, 0.12194935759031358, 0.5595860049067171, -0.03614043008793503, 0.10944217550487252, 0.06859709392666491, 0.2887311016320403, 0.33668265713837375
192.597531, 0.293737492045999, 0.09429875984307605, 0.49114705256437535, 0.4086420296189428, 0.12333271253443431, 0.5606082970069078, -0.036247682945079476, 0.10995800525110948, 0.06843895234234171, 0.2894332550275833, 0.3370121632353047
192.602809, 0.29691472249651024, 0.0959981410795396, 0.4929512662268567, 0.41166331236982434, 0.12502049510380298, 0.5618555595369175, -0.036255056047606475, 0.10915924543728776, 0.06765703078005114, 0.2890328290974339, 0.3358150695378107
192.608062, 0.30008888173060216, 0.09770325194957977, 0.4943545435198977, 0.4146702843839043, 0.12670028325023272, 0.5630969142300044, -0.03632439635506628, 0.10897533471136303, 0.06750101601701974, 0.2889962660604847, 0.3354838111229105
192.613342, 0.30338502797396505, 0.0994798570674562, 0.49575782081293884, 0.4177052058631434, 0.12840872100696954, 0.5643041266078743, -0.036387151010419616, 0.10863395020500188, 0.06733909341706557, 0.2977320484466588, 0.3366479225929371
192.618649, 0.3065543892265882, 0.10119386966159634, 0.4971610981059798, 0.4207976362881594, 0.1301931637378139, 0.5653813230653922, -0.036451077083654276, 0.10847336609585498, 0.06714302850189452, 0.2977334228683321, 0.33632537995297
192.623928, 0.3097834392401608, 0.10294602332205166, 0.4987648435837412, 0.42387375089407897, 0.13196819165869228, 0.5664528361799995, -0.036467446369237766, 0.10833597722988841, 0.06661647948165106, 0.2978756777980707, 0.3359083472912982
192.629196, 0.3130096750938719, 0.10470335330137506, 0.49996765269206206, 0.4269434557139278, 0.13373952090422858, 0.5675221165527502, -0.036488013723741344, 0.10817966337616679, 0.06648518348793747, 0.2978055792957095, 0.3356658180862162
192.633479, 0.3157997787565103, 0.1062274766934375, 0.5009699936156627, 0.4294391933265642, 0.13517965058505751, 0.5683914650410713, -0.03654551247064439, 0.10850923934176884, 0.06655212293708745, 0.2981591842836395, 0.3359713650294902
192.638732, 0.31908409991679715, 0.1080258482675544, 0.5023732709087038, 0.43250015752905, 0.13694593618240355, 0.5694577007658377, -0.03651726927695411, 0.10762000123736702, 0.06601819413236754, 0.29750866738790743, 0.33484340571641874
192.64416, 0.3223658942301969, 0.10982882688280117, 0.5037765482017448, 0.4356630956008269, 0.1387710643420012, 0.5705594573837731, -0.03654383324371204, 0.1073752383978888, 0.0656811525640929, 0.29745898929932446, 0.3344035581260453
192.64852, 0.3251501724411797, 0.11136356640674211, 0.5051798254947859, 0.438229973091036, 0.1402788821588448, 0.5713597415906893, -0.03662223696716076, 0.10781043032973403, 0.06537963188898721, 0.3068352570790637, 0.33625922985912593
192.65383, 0.32861236846540737, 0.11327832478570855, 0.5067835709725471, 0.44137738858975734, 0.14214903289966818, 0.5722659220716573, -0.03656664189830611, 0.106807911891403, 0.06457617061814214, 0.3061788742073005, 0.334910575854227
192.659143, 0.33200971923940503, 0.1151643419597866, 0.5081868482655882, 0.44452658228932096, 0.1440202402228283, 0.5731726145189973, -0.036541403111868986, 0.1065560251833035, 0.06407907380606903, 0.30615029711880043, 0.3344353795265281
192.663417, 0.3347872017324088, 0.116711346020401, 0.5091891891891889, 0.44705992576230463, 0.1455255178624298, 0.5739019959456751, -0.03656719012148636, 0.10701097118610424, 0.06398342532980839, 0.30667885436934894, 0.3348167142815811
192.668653, 0.3383033803309517, 0.11867440989242571, 0.5101915301127896, 0.450163478973466, 0.14736960623887585, 0.5747955479227631, -0.036496082019963585, 0.1059103591277588, 0.06371046583288553, 0.30564361395794215, 0.333650730576297
192.673931, 0.3418175895042396, 0.12064099718743167, 0.5115948074058307, 0.45329192699648624, 0.1492284867680769, 0.5756962674290804, -0.03647025907967415, 0.10546644257470811, 0.06320074051693236, 0.30542873712257856, 0.3329777743055592
192.679248, 0.3453290355510702, 0.12261251395446611, 0.5125971483294315, 0.45644609291594773, 0.1511051761464888, 0.5765953739784919, -0.036451209359261445, 0.10505096512796468, 0.06309911909964894, 0.3135395646857817, 0.3341906042355496
192.683494, 0.34822280753545215, 0.12424105195061659, 0.5135994892530321, 0.4590046216369944, 0.15266601726508017, 0.5771871682706194, -0.03647957518290109, 0.105371728949631, 0.0629958847254598, 0.31394031151818225, 0.33443138504648173
192.688777, 0.35173029426524727, 0.12621960408356916, 0.5150027665460732, 0.4621880194780881, 0.1546080623968548, 0.5779234964018745, -0.03637415244531388, 0.10432696256056265, 0.0621844017245462, 0.31319586389198345, 0.3330862998945438
192.694111, 0.355296487169785, 0.12823787400050912, 0.5162055756543942, 0.46540214858738893, 0.15656885526698763, 0.5786669327547278, -0.03630569172283085, 0.10393788175541452, 0.06171792074748028, 0.3129715628528853, 0.33253243932334575
192.698407, 0.3581229196813632, 0.1298419716494987, 0.5170074483932748, 0.4679908060027581, 0.1581480765212254, 0.57926569589156, -0.036296364854796793, 0.10443051834067343, 0.061659484361452965, 0.3134840907631238, 0.33300518458362505
192.703676, 0.3616236432311034, 0.13183246564114864, 0.518410725686316, 0.47116576780944835, 0.16008497521502318, 0.5800000727462993, -0.0362037934517358, 0.10342035598366191, 0.060854970205244, 0.31278361408115574, 0.33168533655157006
192.70896, 0.3651215701199505, 0.13382787015722555, 0.5198140029793569, 0.4743497682244268, 0.1620273879495097, 0.580736540254448, -0.036151678515514846, 0.10309153006011884, 0.06018606976694241, 0.31273712344054255, 0.33107417534509714
192.714227, 0.3688006473198268, 0.13593346080057256, 0.5214177484571182, 0.47755079041917137, 0.16400519996757928, 0.5813858010443709, -0.03609239972435839, 0.10256143836708337, 0.059318791797329795, 0.3208642804769513, 0.33184669500965086
192.718547, 0.3717412038306749, 0.13762265138973326, 0.5222196211959989, 0.4801958841146815, 0.16565736039848392, 0.5818573046305168, -0.036060822830192775, 0.10291416102898758, 0.059166179848372025, 0.3212617322191688, 0.3321546885912418
192.723824, 0.3752927384324202, 0.1396666052205732, 0.5242243030432002, 0.4834269395385708, 0.16767552025817853, 0.5824332593583155, -0.03593850573852739, 0.10192454627828205, 0.057633001587316546, 0.3209163895073256, 0.330520801801674
192.729075, 0.3788401684234076, 0.14171767463652263, 0.5254271121515212, 0.4866420754170585, 0.1696837365597167, 0.5830063763330474, -0.0358506630988821, 0.10162151542357409, 0.05700614720679431, 0.3208389432032335, 0.3299921863963502
192.73431, 0.38244624881045325, 0.14380844625596478, 0.5268303894445623, 0.4898474146522369, 0.17168583374855234, 0.5835777469982023, -0.03576258724061785, 0.1012291375266745, 0.05617598688848513, 0.32077356960722425, 0.3292728041985602
192.739636, 0.3860493917156003, 0.1459042761459102, 0.5282336667376034, 0.4931084722962774, 0.17372273339090843, 0.5841590497990836, -0.03567944535747057, 0.10082507355294199, 0.055344080260598894, 0.3207023170642876, 0.3285359287940319
192.744916, 0.3896495900435871, 0.1480051601792782, 0.5300378804000847, 0.4963574622937844, 0.17576581811395203, 0.5846866168605771, -0.03560438804238761, 0.10048612561442839, 0.054121169398998914, 0.32897774320951106, 0.3293582431838405
192.750203, 0.3933069480368508, 0.15014825455636716, 0.5312406895084056, 0.49964565509064574, 0.17786315466641628, 0.5851092823094699, -0.035515398965857786, 0.10007159680719264, 0.05344592735217146, 0.3288118463491592, 0.32869508242972084
192.754478, 0.3964135090094375, 0.15197362269625042, 0.531842094062566, 0.5023044453699305, 0.17955903394800932, 0.5854510441392441, -0.03543127918859942, 0.10035819998996433, 0.05326718824690391, 0.3291036993073063, 0.3289764358371171
192.759842, 0.4001887773000373, 0.15419496855495674, 0.5326439668014467, 0.5056405274887664, 0.18168691616237811, 0.5858798652982853, -0.03528659438932462, 0.09912518214372634, 0.05280707733779744, 0.32795605211634676, 0.3276580473356007
192.765119, 0.4039014004655474, 0.15638346400923991, 0.5336463077250475, 0.5089225008931595, 0.18378028574576136, 0.5863017313043012, -0.0351714007744542, 0.09876278259483971, 0.05223355757323778, 0.32776521883486953, 0.3271240815193047
192.769481, 0.40694273463137515, 0.1581803620981055, 0.5344481804639281, 0.5116353998869048, 0.18551067765835122, 0.586650448287103, -0.0350992456381686, 0.09911241987362371, 0.05185355084037313, 0.3282327043438003, 0.32735587056794196
192.774787, 0.410772998935173, 0.16044752580316787, 0.5354505213875289, 0.5149382157672304, 0.18761952496483514, 0.5870664204049949, -0.0349622839214517, 0.09787248954460943, 0.05119992689957409, 0.335063065084547, 0.3276461840842152
192.7801, 0.41454022709969146, 0.16268247995179358, 0.5366533304958498, 0.5182937645720481, 0.18979965224125056, 0.5873413731109111, -0.0348507380810551, 0.09740142913569308, 0.05041308990914506, 0.33487387733044854, 0.3268932510204809
192.784366, 0.4175154258678408, 0.16445239455778515, 0.5376556714194506, 0.5209880561589771, 0.19155015533953573, 0.5875621425901956, -0.034746820525658625, 0.09793577225615571, 0.04968570169146047, 0.335667997004357, 0.3271678175874977
192.789619, 0.42115635225482057, 0.16662328747190933, 0.5388584805277715, 0.5243057105673421, 0.19370566231920236, 0.5878339902401433, -0.03459357752513373, 0.09690718363521798, 0.04870366206242405, 0.3349771851974126, 0.32580145215256673
192.794885, 0.42485530338197336, 0.168834812665398, 0.5398608214513724, 0.5276315754282845, 0.19586650369650604, 0.5881065106522186, -0.03445508357890498, 0.09654941671190177, 0.04797316878877089, 0.3348461709646942, 0.32521693253865264
192.800187, 0.42861263812238015, 0.1710863596310489, 0.5410636305596932, 0.5309801769270877, 0.19804211725185203, 0.5883808940978741, -0.03431748664036873, 0.09613072139427409, 0.04704288009252544, 0.334755023056653, 0.3244706898114385
192.80445, 0.43158000212646286, 0.17286937850076803, 0.542065971483294, 0.5336725737941994, 0.19979138933530324, 0.5886015083243605, -0.03422887840272673, 0.09665632627984802, 0.046314922614580034, 0.33555599844355766, 0.32472092419568166
192.809713, 0.4353928846819891, 0.17516565429436584, 0.5434692487763351, 0.5370402466680745, 0.2020098112160231, 0.5887508169678957, -0.034083062246213214, 0.09541314891680241, 0.045132259548025466, 0.34244895048252894, 0.3247749791268803
192.81499, 0.4391420704348055, 0.17743074464154376, 0.544672057884656, 0.5404240733636732, 0.2042438174419759, 0.5888802618439177, -0.033924256284619425, 0.0950648634302303, 0.04407875908323966, 0.34246860926675593, 0.32405874936950907
192.820289, 0.44276767550265017, 0.17962713005672462, 0.5450729942540964, 0.5438220073526785, 0.20648713731905122, 0.589010246380215, -0.033770986561496304, 0.09488031306692046, 0.04380726758982134, 0.34226653492703213, 0.3238917229826132
192.825557, 0.4462715755294607, 0.18175170763641368, 0.5458748669929769, 0.5472000628827891, 0.2087173334149971, 0.5891394704861243, -0.0336257179110572, 0.09485377865666175, 0.043135379387238104, 0.34243067596762594, 0.3236745131215019
192.830798, 0.45001530149666913, 0.18402581053040257, 0.5474786124707381, 0.5505608049164362, 0.21093609912092237, 0.5892680322816954, -0.03347129674625419, 0.09452101058580428, 0.041660858015386104, 0.34268074741789145, 0.32275890552952147
192.836032, 0.45381569934413574, 0.186342690351082, 0.5484809533943389, 0.5539235936384537, 0.21316018807334405, 0.5893787931368382, -0.03332067531900451, 0.09409667264787587, 0.040787078887356554, 0.35005127483058457, 0.3238128030101995
192.840368, 0.45689033038222804, 0.18822134250145456, 0.5490823579484994, 0.5567462690186027, 0.2150494036629383, 0.5893711690415611, -0.03320411144868199, 0.09452453215707575, 0.04029643518833881, 0.3506078923189708, 0.324111904540213
192.845597, 0.46038568406509234, 0.19035995137679546, 0.5494832943179396, 0.5601502749140546, 0.21732770355175468, 0.5893619747624552, -0.03303680859498813, 0.09382697194639997, 0.03988787472362143, 0.34994730948695985, 0.3233773669508724
192.850858, 0.46412117974205697, 0.19264754839930148, 0.5502851670568203, 0.56357511236213, 0.21961994599104967, 0.5893527242169634, -0.03285942237405262, 0.09354654210148734, 0.03907680770563493, 0.349895026930105, 0.322868789817902
192.85613, 0.46809572115427706, 0.19508592018648813, 0.551087039795701, 0.567007110656438, 0.22191698118208364, 0.5893434543299014, -0.03267449629550559, 0.09300865475554469, 0.038265684421262436, 0.34957777514780153, 0.3221102669083201
192.860446, 0.47110525514727053, 0.19693558539809172, 0.5510870397957008, 0.5698167663161763, 0.22379748267761485, 0.5893358654011156, -0.03253654501085498, 0.0936088097572782, 0.03825641453420059, 0.35004461380841534, 0.3228437382511734
192.865707, 0.47471669593886273, 0.19915518365201604, 0.5510870397957008, 0.5732483447340639, 0.2260977086015671, 0.5893092592892384, -0.03237208971618708, 0.09275405163357638, 0.03824882560541476, 0.356363516393229, 0.32393420557284264
192.870943, 0.4784485180901747, 0.20144876851440452, 0.5514879761651412, 0.5767085609173193, 0.22844023270880912, 0.5891670638607087, -0.03219722945944396, 0.09250900385512699, 0.03782128312409716, 0.3561573795986953, 0.3236502468104776
192.876225, 0.4823599478891625, 0.20385490171730306, 0.5524903170887421, 0.5801991762496048, 0.23080333666877462, 0.5890236191980867, -0.03198623433308219, 0.09210309491807503, 0.03667674677196664, 0.35611274371134677, 0.32288306482372214
192.88052, 0.4853067446178996, 0.20567171058507214, 0.552690785273462, 0.5830375315794287, 0.2327248685710896, 0.5889069787539443, -0.03182090507212034, 0.09286335235699816, 0.03633283392462461, 0.3568796283129791, 0.32363669509993614
192.885795, 0.48885448982140867, 0.2078600080268012, 0.5532921898276225, 0.5865235209542617, 0.23508484081434208, 0.5887637241921619, -0.031637869316182496, 0.0921289958146295, 0.03561478892632175, 0.35632125851382407, 0.3227263518143539
192.891047, 0.49264135416254573, 0.21019894247742715, 0.553893594381783, 0.5899943107545514, 0.2374345231312138, 0.588621094247427, -0.03144008958242492, 0.09189499412150776, 0.03487012981037896, 0.35626180664491613, 0.3223178002970183
192.896322, 0.496546984411537, 0.212614478115886, 0.5548959353053838, 0.5935015951573207, 0.23981784050417287, 0.5884256729346541, -0.031240323145464908, 0.09150125488203793, 0.0337251589420432, 0.36340838030477285, 0.32335372738247925
192.901624, 0.5002700434888714, 0.21492226042725732, 0.5552968716748241, 0.5970585712810632, 0.24224815222052493, 0.5881514980318712, -0.03103984381588563, 0.09136979933084169, 0.033128801259829976, 0.363374624265104, 0.3231245723197557
192.906882, 0.5039321425817693, 0.21719428889457368, 0.5554973398595443, 0.6005860289307479, 0.24465829537491435, 0.5878795984394851, -0.030824780039683624, 0.09137866668618684, 0.032654158172326864, 0.36340574938799863, 0.3231111819075513
192.912148, 0.507833893905426, 0.21961608506081948, 0.5560987444137047, 0.6041188535757211, 0.24707210554057332, 0.5876072851542992, -0.03060204730010041, 0.09106912512050018, 0.03178085402578046, 0.36331012715600197, 0.3225877210081747
192.916423, 0.5110741382669685, 0.2216299878607312, 0.5560987444137048, 0.6069868416800257, 0.24903166468569235, 0.5873862180646352, -0.030406614215832444, 0.09154265787517482, 0.03150854074059439, 0.3637243834690017, 0.32312053020452425
192.921715, 0.5150344369310759, 0.22409142461617887, 0.5564996807831449, 0.6105371090596623, 0.2514573926379608, 0.5871125602778516, -0.030198790774312704, 0.09036201275762368, 0.030886537281490267, 0.36264691663948284, 0.3218367067989408
192.926983, 0.5189337588297132, 0.2265171304502214, 0.5562992125984247, 0.614113006826247, 0.2539140674523843, 0.5867431230902198, -0.029980680923594655, 0.09007968262988894, 0.030813347679426895, 0.3691912043045812, 0.32355350908266056
192.932259, 0.5227735698791923, 0.22890474802100153, 0.5562992125984249, 0.6177064485772479, 0.2563866494474982, 0.5863449621580542, -0.02974377672818407, 0.08990921279918905, 0.030443910491794957, 0.3689685488722867, 0.32343522485355525
192.937576, 0.5267333750239677, 0.23136697864086855, 0.5562992125984249, 0.6213278151030648, 0.25887844597291837, 0.5859437071018868, -0.02949663740044032, 0.08962160688734383, 0.030045749559629353, 0.36863288409878053, 0.32319567780337094
192.942867, 0.530693180168743, 0.23382920926073555, 0.556299212598425, 0.6249314732350991, 0.26135805767424414, 0.5855444141731349, -0.029248888079513646, 0.08936780100043211, 0.02964449450346185, 0.3683319564190259, 0.3229889937093022
192.948159, 0.5347129823611665, 0.23632874640514598, 0.5564996807831449, 0.6285358124591999, 0.263838138022649, 0.5851450457779441, -0.028999824567527584, 0.08902164171272002, 0.02904473338998992, 0.3680366141760637, 0.3225920173768402
192.952426, 0.5378924294477476, 0.23830662962367297, 0.5567001489678651, 0.6314554469130124, 0.26585009291786876, 0.5847934932745463, -0.028780298790529745, 0.0896647935725926, 0.028444896810079, 0.3756157546444927, 0.324984843598943
192.957759, 0.5417912649911909, 0.24073311709895137, 0.5569006171525851, 0.6351434170759932, 0.268400207138634, 0.584268373006933, -0.02855387757595203, 0.08862958913012696, 0.02789287612196123, 0.37463013933150824, 0.3239000500269962
192.963051, 0.5458095632237271, 0.24323507131853586, 0.5571010853373053, 0.638803034196274, 0.2709307161309955, 0.5837472898536977, -0.028284956008325295, 0.0883956037851947, 0.027167287669627727, 0.374490026645116, 0.32357219202352383
192.968302, 0.5497673927000261, 0.2457004764062525, 0.5571010853373053, 0.6424342982738547, 0.2734416198949533, 0.5832302438148402, -0.028020206708685658, 0.08819738357354442, 0.026646204516392435, 0.3742875987104437, 0.32337817953489556
192.973594, 0.5537851892896022, 0.24820323611651027, 0.5573015535220254, 0.6460939153941354, 0.2759721288873148, 0.5827091606616049, -0.027754930748881183, 0.08789371057461769, 0.02592869029281486, 0.3740774068635013, 0.32298102538398454
192.979039, 0.5580423225693892, 0.2508562677900171, 0.5575020217067456, 0.6498604078298464, 0.2785766747488692, 0.5821707842842806, -0.02748262442102019, 0.08734182750874171, 0.025207138954859376, 0.3803235946112816, 0.3241803340216102
192.984325, 0.5621790196519323, 0.25343539550491984, 0.5577024898914655, 0.6535724612381042, 0.28115063267624507, 0.5815324791467715, -0.02721081388234343, 0.08706136549979428, 0.02446829439281506, 0.3801407443446796, 0.32380226027031733
192.989578, 0.5661953103439182, 0.25594057108359025, 0.5583038944456261, 0.6572613406466297, 0.2837085216267611, 0.5808981588881043, -0.026930641485559136, 0.08686227174710015, 0.023228584701145416, 0.380281333041036, 0.3232634840685727
192.994857, 0.5703299379645305, 0.2585230150735677, 0.5585043626303463, 0.6609684783579715, 0.28627907098328575, 0.5802606990279259, -0.026651449379902777, 0.08649322955335124, 0.022393796257757947, 0.3800504929633245, 0.3227562397587864
193.000162, 0.5744041331688495, 0.26106884913671935, 0.5585043626303462, 0.6646938743721097, 0.28886228074580533, 0.5796200995662398, -0.026374401790729057, 0.08621677373780429, 0.02175633639757968, 0.37981571948869297, 0.322438101602324
193.00439, 0.5776994381135194, 0.2631279796289744, 0.5591057671845067, 0.6676629553047848, 0.2909210575367532, 0.5791095520593558, -0.026116247663027687, 0.08688053753243619, 0.02051433238173317, 0.3808423311635467, 0.32273901751673406
193.009634, 0.5817721015049385, 0.2656762634711307, 0.559506703553947, 0.671382145837515, 0.2935011159366676, 0.5784042880649417, -0.02587761330866847, 0.08570231924125088, 0.01960284850540872, 0.38645096286557323, 0.32319011380867935
193.01492, 0.5859036199482615, 0.2682636787595957, 0.5597071717386672, 0.6751523093961161, 0.2961171945235015, 0.5776517171568575, -0.02559790938485757, 0.08537126951493142, 0.018697116326274466, 0.38629307530500995, 0.3226859019166037
193.020226, 0.5902142282952486, 0.2709644545590438, 0.5597071717386671, 0.6789367376674118, 0.2987431712510519, 0.5768962988370843, -0.025309494770095677, 0.08489150383459866, 0.01794454541819035, 0.3859011804639574, 0.32211826539699073
193.024509, 0.5935669236762386, 0.27306505795861447, 0.5597071717386671, 0.6819915258856275, 0.300862858081814, 0.5762865256249532, -0.02504049028626598, 0.08555901173675497, 0.017189127098417134, 0.3866773930421706, 0.32267706862309015
193.029752, 0.5977577929024762, 0.27569081220807784, 0.5601081081081075, 0.6857310203120053, 0.30345765566615573, 0.5755400766519864, -0.024793581071093817, 0.08434590685633421, 0.016178417516845678, 0.3857227337373634, 0.32120551816705584
193.03502, 0.6018877545153958, 0.27828071174248264, 0.5603085762928276, 0.6895084728105354, 0.30607754245952185, 0.5747527208951773, -0.024513978707076972, 0.08403949412464157, 0.015231500359158767, 0.39204577650501693, 0.3225556969460639
193.040314, 0.6061967378240689, 0.2809840794728472, 0.560709512662268, 0.6933442110377622, 0.3087354059354886, 0.5738879199307275, -0.024228915282397217, 0.08356725875220064, 0.014043208232909277, 0.391882623771021, 0.321774378935178
193.045586, 0.6103849730445512, 0.2836140330823072, 0.5615113854011485, 0.6971640092874664, 0.31138222426667345, 0.5730267127745925, -0.023941827532483025, 0.08330730722360209, 0.012376534529578986, 0.39216892134417336, 0.3209681783048285
193.050829, 0.6145112962451227, 0.2862097255461645, 0.5621127899553091, 0.7009627957486313, 0.31401448308883695, 0.5721702429112332, -0.023660923584644743, 0.0830980526860626, 0.010913922819283384, 0.39241006871394335, 0.3203085218599795
193.056111, 0.6188751742408027, 0.28895851788850674, 0.5627141945094696, 0.7047898394426657, 0.31666632194037847, 0.5713074022058638, -0.023381743635488828, 0.08258010088088384, 0.009456048401763617, 0.39234187416836863, 0.31934081279519677
193.060407, 0.622221537911221, 0.2910691934072222, 0.5627141945094695, 0.7079099803493117, 0.31882718597257276, 0.5705925070479936, -0.02311517692928666, 0.08329721485414902, 0.008593207696394378, 0.3995305891751192, 0.3217449683887026
193.065674, 0.6262252230169001, 0.2935944659028282, 0.5629146626941897, 0.7117875139196603, 0.32150462374557875, 0.569624733003889, -0.02288507210152509, 0.08237331617387432, 0.00767784435380392, 0.3988342673383782, 0.3205934928648942
193.070918, 0.6305868954281857, 0.29634675663585947, 0.5631151308789099, 0.7156481150290039, 0.324170369650581, 0.5686611850473132, -0.022607272714979566, 0.08194736079520101, 0.006509602124979197, 0.3987146336875717, 0.3198612157583541
193.076191, 0.6351869815161697, 0.2992507800492699, 0.5633155990636298, 0.7195300657630819, 0.3268508574761022, 0.5676923085455952, -0.0223308641287401, 0.08121768563146611, 0.0053455859836833985, 0.39829055800824525, 0.31882594111021073
193.080498, 0.6388307442915778, 0.3015521005308739, 0.56351606724835, 0.72270085313493, 0.3290402868454509, 0.566900927720084, -0.022060541819155302, 0.08164398375618495, 0.004176241297245142, 0.39903120616659843, 0.31893788920129523
